"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Accurate signal strength prediction based positioning for indoor WLAN systems","Anvar Narzullaev; Yongwan Park; Hoyoul Jung","Information and Communication Engineering Department, Yeungnam University, Gyeongsan, South Korea; Information and Communication Engineering Department, Yeungnam University, Gyeongsan, South Korea; Information and Communication Engineering Department, Yeungnam University, Gyeongsan, South Korea","2008 IEEE/ION Position, Location and Navigation Symposium","3 Sep 2008","2008","","","685","688","With development of IEEE802.11 based Wireless Local Area Networks (WLAN) there are several techniques to provide an accurate estimation of the location of mobile devices in indoor environment were presented. As the only available information at receiver side is the received signal strength indication (RSSI) from each WLAN access points (AP), technique called RSSI fingerprinting was proposed [1]. However one of the main drawbacks of RSSI based location is the extensive calibration phase to build a signal fingerprint.","2153-3598","978-1-4244-1536-6","10.1109/PLANS.2008.4569989","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4569989","","Wireless LAN;Calibration;Fingerprint recognition;Predictive models;Databases;Indoor environments;Global Positioning System;Signal processing;Real time systems;Mobile communication","","25","1","6","IEEE","3 Sep 2008","5-8 May 2008","5-8 May 2008","IEEE","IEEE Conferences"
"An assisted high-sensitivity acquisition technique for GPS indoor positioning","F. Dovis; R. Lesca; D. Margaria; G. Boiero; G. Ghinamo","Electronics Department, Politecnico di Torino, Torino, Italy; Electronics Department, Politecnico di Torino, Torino, Italy; Electronics Department, Politecnico di Torino, Torino, Italy; Telecom Italia, TILAB, Torino, Italy; Telecom Italia, TILAB, Torino, Italy","2008 IEEE/ION Position, Location and Navigation Symposium","3 Sep 2008","2008","","","1350","1361","The extremely low signal-to-noise ratio experienced indoors impairs the acquisition stage of common GPS receivers, since reliable correlation peaks are hardly detected.","2153-3598","978-1-4244-1536-6","10.1109/PLANS.2008.4570123","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4570123","Global Positioning System;indoor positioning;assisted GNSS;snapshot receivers","Global Positioning System;Signal to noise ratio;Signal processing;Engines;Local oscillators;Frequency estimation;Radio frequency;Telecommunications;Performance loss;Mobile handsets","","11","2","12","IEEE","3 Sep 2008","5-8 May 2008","5-8 May 2008","IEEE","IEEE Conferences"
"Feasibility of Gauss-Newton method for indoor positioning","J. Yan; C. Tiberius; G. Bellusci; G. Janssen","Mathematical Geodesy and Positioning Group (MGP); Mathematical Geodesy and Positioning Group (MGP); Wireless and Mobile Communications Group (WMC), Delft University of Technology; Wireless and Mobile Communications Group (WMC), Delft University of Technology","2008 IEEE/ION Position, Location and Navigation Symposium","3 Sep 2008","2008","","","660","670","This paper addresses the feasibility of using iterative least-squares (ILS) methods for indoor positioning, where coordinates are to be determined based on estimated/measured ranges. Special attention is given to the Gauss-Newton method, since it is well suited for solving (small residual) non-linear problems and most commonly applied in positioning. Dealing with non-linear inverse problems, the parameter estimation possibly features local minima next to the sought for global one, and the position estimator is inherently biased. In satellite positioning systems, e.g. GPS, or other large scale systems, an initial guess that leads the iterative method to a global convergence is not hard to obtain, and the bias due to non-linearity is negligible. However, in indoor systems, both effects can become problematic, and therefore extra care needs to be taken to properly apply the ILS methods. Two schemes are proposed in this paper, one to obtain a good initial guess and the other to test the significance of the bias due to non-linearity. The validation of the proposed schemes is supported by simulations as well as by experimental results obtained with an UWB acoustic positioning system, which achieves centimeter level positioning accuracy with LoS propagation and full bandwidth between 3.6 and 12.1 kHz (with equal wavelength compared to the radio signals with the bandwidth between 3.1 to 10.6 GHz allowed for UWB radio communications). The proposed schemes are validated with a number of system setups, differing in the positions of transmitters, the position of the receiver, redundancy, the bandwidth used and therefore the range measurement error.","2153-3598","978-1-4244-1536-6","10.1109/PLANS.2008.4569986","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4569986","","Newton method;Least squares methods;Recursive estimation;Bandwidth;Iterative methods;Coordinate measuring machines;Position measurement;Inverse problems;Parameter estimation;Satellite broadcasting","","33","","9","IEEE","3 Sep 2008","5-8 May 2008","5-8 May 2008","IEEE","IEEE Conferences"
"Performance assessment of indoor location technologies","R. Challamel; P. Tome; D. Harmer; S. Beauregard",Thales Alenia Space; Swiss Federal Institute of Technology of Lausanne; Thales Research Technologies; Technologie-Zentrum Informatik,"2008 IEEE/ION Position, Location and Navigation Symposium","3 Sep 2008","2008","","","624","632","Location based services (LBS) are currently enjoying a strong success as a result of well-proven GNSS positioning technology (GPS, assisted GPS). However, the future generation of LBS will have to address the challenge of accurate and reliable indoor localization. In fact, this need has already been clearly expressed by various communities of professional end users (firemen, security forces, etc.) in the context of LIAISON and WearlTork projects funded by the European community's sixth framework program. In order to assess the performance of the location technologies most suited to cope with the stringent constraints of indoor LBSs oriented towards the needs of professional users, in particular those of the firemen, a ""location trial"" composed of several test scenarios was organized, putting face to face in a common systematic reference the following positioning technologies: - Inertial MEMS coupled with GNSS, using two different algorithmic approaches for the inertial component: signal pattern recognition associated with human biomechanical walking models and conventional inertial navigation using zero velocity updates at footfalls; - UWB radio-based localization prototype system. The results from this ""location trial"" show that inertial technology achieves interesting performances (stand-alone positioning accuracy better than 3 meters RMS after 4 minutes and less than 6 meters RMS after 8 minutes of continuous pedestrian walk), but still lacks robustness against specific environmental conditions (in particular magnetic disturbances affecting orientation estimation) and users' walking behavior. As for the UWB prototype system, it provides good positioning accuracy (less than 3 meters RMS) for nominal operational conditions, but but it can experience severe degradation under certain circumstances. By highlighting the pros and cons of each technology under a common framework, this ""location trial"" has provided a clearer understanding how their seamless combination can realistically address all users' needs: accuracy, reliability, robustness, coverage, deployability and wearability.","2153-3598","978-1-4244-1536-6","10.1109/PLANS.2008.4569982","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4569982","Inertial MEMS/Assisted GPS hybridization;PDR;UWB;performance assessment;indoor location","Satellite navigation systems;Global Positioning System;Face;Legged locomotion;Prototypes;Robustness;Security;System testing;Micromechanical devices;Pattern recognition","","9","11","5","IEEE","3 Sep 2008","5-8 May 2008","5-8 May 2008","IEEE","IEEE Conferences"
"Wi-Fi based indoor localization and tracking using sigma-point Kalman filtering methods","A. S. Paul; E. A. Wan","OGI school of Science and Engineering, Oregon Health and Science University, Beaverton, OR, USA; OGI school of Science and Engineering, Oregon Health and Science University, Beaverton, OR, USA","2008 IEEE/ION Position, Location and Navigation Symposium","3 Sep 2008","2008","","","646","659","Estimating the location of people and tracking them in an indoor environment poses a fundamental challenge in ubiquitous computing. The accuracy of explicit positioning sensors such as GPS is often limited for indoor environments. In this study, we evaluate the feasibility of building an indoor location tracking system that is cost effective for large scale deployments, can operate over existing Wi-Fi networks, and can provide flexibility to accommodate new sensor observations as they become available. At the core of our system is a novel location and tracking algorithm using a sigma-point Kalman smoother (SPKS) based Bayesian inference approach. The proposed SPKS fuses a predictive model of human walking with a number of low-cost sensors to track 2D position and velocity. Available sensors include Wi-Fi received signal strength indication (RSSI), binary infrared (IR) motion sensors, and binary foot-switches. Wi-Fi signal strength is measured using a receiver tag developed by Ekahau Inc. The performance of the proposed algorithm is compared with a commercially available positioning engine, also developed by Ekahau Inc. The superior accuracy of our approach over a number of trials is demonstrated.","2153-3598","978-1-4244-1536-6","10.1109/PLANS.2008.4569985","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4569985","sigma-point Kalman filter;sigma-point Kalman smoother;indoor tracking;RSSI tracking","Kalman filters;Filtering;Infrared sensors;Indoor environments;Ubiquitous computing;Global Positioning System;Costs;Large-scale systems;Sensor systems;Inference algorithms","","38","20","38","IEEE","3 Sep 2008","5-8 May 2008","5-8 May 2008","IEEE","IEEE Conferences"
"SLL: Relations to Kohonen SOMs","B. B. Parodi; A. Szabo; H. Lenz; J. Bamberger; J. Horn","Corporate Technology, Information and Communications, Siemens AG, Munich, Germany; Corporate Technology, Information and Communications, Siemens AG, Munich, Germany; Automation and Drives, Advanced Technologies and Standards, Process Automation, Siemens AG, Karlsruhe, Germany; Corporate Technology, Information and Communications, Siemens AG, Munich, Germany; Department of Electrical Engineering, Institute for Control Engineering, University of the Federal Armed Forces Hamburg, Hamburg, Germany","2008 IEEE/ION Position, Location and Navigation Symposium","3 Sep 2008","2008","","","641","645","The simultaneous localization and learning (SLL) is an indoor localization technique based on existent radio communication networks. It originally takes received signal strength (RSS) as measured feature, used as input on an adaptive and iterative process based on Kohonen self organizing maps (SOMs) in order to learn and improve a feature map. The present paper points the main characteristics from both SLL and SOM, their differences and similarities. The somewhat generic formulation for SOMs acquire physical meanings with SLL that act as a constrainment, making the SLL a very particular case of SOM. The proofs for one dimensional SOMs are complemented by the proofs presented for the SLL by the authors in previous articles.","2153-3598","978-1-4244-1536-6","10.1109/PLANS.2008.4569984","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4569984","","Calibration;Position measurement;Time measurement;Iterative algorithms;Automation;Self organizing feature maps;Costs;Communications technology;Control engineering;Radio communication","","","","16","IEEE","3 Sep 2008","5-8 May 2008","5-8 May 2008","IEEE","IEEE Conferences"
"Realising high-rate sensing in wireless embedded systems","M. Hazas","Computing Department, Lancaster University, UK",2008 5th International Conference on Networked Sensing Systems,"29 Aug 2008","2008","","","2","2","A number of wireless sensor network (WSN) applications require the handling of high-fidelity data (such as audio or images), and/or are very bursty in their networking and processing activity (i.e. there are long periods of inactivity interrupted by short periods where lots of data is processed and/or communicated). Sensor node platforms which can support such bursty or high-fidelity sensor data are within our reach. However, we need to understand how to implement such demanding systems, and what the implications are for current and future hardware capabilities (battery life, computational power, and communication bandwidth). This paper provides an abstract of three ongoing research efforts exploring high-rate sensing; these were presented in an invited talk at INSS 2008.","","978-4-907764-31-9","10.1109/INSS.2008.4610858","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4610858","","Wireless sensor networks;Acoustics;Broadband communication;Multiaccess communication;Protocols;Sensors;Signal processing","","","","4","","29 Aug 2008","17-19 June 2008","17-19 June 2008","IEEE","IEEE Conferences"
"Analysis of Effects of Micro-Metal on Ranging Error Using Finite Difference Time Domain Methods","F. Askarzadeh; M. Heidari; S. Makarov; K. Pahlavan","Worcester Polytechnic Institute, Worcester, MA, USA; Worcester Polytechnic Institute, Worcester, MA, USA; Worcester Polytechnic Institute, Worcester, MA, USA; Worcester Polytechnic Institute, Worcester, MA, USA",2008 International Wireless Communications and Mobile Computing Conference,"15 Aug 2008","2008","","","1112","1117","The concept of indoor localization has attracted considerable attention in the field of positioning. It has been reported that time-of-arrival based localization techniques perform superior compared to received signal strength techniques or angle-of-arrival techniques. However, the accuracy of such systems is limited mainly due to unexpected large ranging errors observed in indoor environment which are mainly caused by obstruction of the direct path by a metallic object. The analysis of effects of the micro-metallic objects on the accuracy of the range estimates are shown to be a very challenging problem. In this paper we discuss some full-wave EM methods to analyze the effects of micro-metallic objects on the accuracy of the range estimates. The results of electromagnetic simulation via FDTD are compared to the channel profiles obtained from a real-time frequency-domain measurement to analyze the accuracy of a 2D approximation used. The measurements were conducted with the bandwidth of 500 MHz centered around 1 GHz. The FDTD simulation was carried out using our MATLAB FDTD Suite.","2376-6506","978-1-4244-2201-2","10.1109/IWCMC.2008.193","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4600092","","Distance measurement;Antenna measurements;Finite difference methods;Receivers;Computational modeling;Time domain analysis;Transmitters","","3","","20","IEEE","15 Aug 2008","6-8 Aug. 2008","6-8 Aug. 2008","IEEE","IEEE Conferences"
"A review of RFID localization: Applications and techniques","T. Sanpechuda; L. Kovavisaruch","National Electronics and Computer Technology Center, Pathum Thani, Thailand; National Electronics and Computer Technology Center, Pathum Thani, Thailand","2008 5th International Conference on Electrical Engineering/Electronics, Computer, Telecommunications and Information Technology","15 Aug 2008","2008","2","","769","772","Indoor localization has been actively researched recently due to security and safety as well as service matters. Previous research and development for indoor localization includes infrared, wireless LAN and ultrasonic. However, these technologies suffer either from the limited accuracy or lacking of the infrastructure. Radio Frequency Identification (RFID) is very attractive because of reasonable system price, and reader reliability. The RFID localization can be categorized into tag and reader localizations. In this paper, major localization techniques for both tag and reader localizations are reviewed to provide the readers state of the art of the indoor localization algorithms. The advantage and disadvantage of each technique for particular applications were also discussed.","","978-1-4244-2101-5","10.1109/ECTICON.2008.4600544","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4600544","","Radiofrequency identification;Accuracy;Books;Distance measurement;Support vector machines;Wireless LAN;Mobile robots","","150","6","13","IEEE","15 Aug 2008","14-17 May 2008","14-17 May 2008","IEEE","IEEE Conferences"
"Measurements of impulsive noise in broad-band wireless communication channels","O. Z. Batur; M. Koca; G. Dundar","Electrical and Electronics Engineering Department, Bogazici University, Turkey; Electrical and Electronics Engineering Department, Bogazici University, Turkey; Electrical and Electronics Engineering Department, Bogazici University, Turkey",2008 Ph.D. Research in Microelectronics and Electronics,"12 Aug 2008","2008","","","233","236","Electrical and mechanical equipments can be major sources of interference for wireless systems. This paper presents the effects of both noise and interference in a wide frequency band between 100 kHz and 3 GHz. Electromagnetic field (EMF) strength measurements of the impulsive noise taken at various locations such as computer labs, TV stations and hospitals are presented. Measurement results are fitted into a mathematical model and it is shown that the amplitude probability distribution (APD) functions derived from the measurements can be described by the Middleton Class-A model.","","978-1-4244-1983-8","10.1109/RME.2008.4595768","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4595768","","Noise;Noise measurement;Mathematical model;TV;Frequency measurement;Computers;Ignition","","12","","8","IEEE","12 Aug 2008","22 June-25 April 2008","22 June-25 April 2008","IEEE","IEEE Conferences"
"Cluster filtered KNN: A WLAN-based indoor positioning scheme","J. Ma; X. Li; X. Tao; J. Lu","State Key Laboratory for Novel Software Technology, Department of Computer Science and Technology, Nanjing University, Nanjing, China; State Key Laboratory for Novel Software Technology, Department of Computer Science and Technology, Nanjing University, Nanjing, China; State Key Laboratory for Novel Software Technology, Department of Computer Science and Technology, Nanjing University, Nanjing, China; State Key Laboratory for Novel Software Technology, Department of Computer Science and Technology, Nanjing University, Nanjing, China","2008 International Symposium on a World of Wireless, Mobile and Multimedia Networks","8 Aug 2008","2008","","","1","8","Location Based Service (LBS) is one kind of ubiquitous applications whose functions are based on the locations of clients. The core of LBS is an effective positioning system. As wireless LAN (WLAN) costs less and is easy to access, using WLAN for indoor positioning has been widely studied recently. K nearest neighbors (KNN) is one of the basic deterministic fingerprint based algorithms and widely used for WLAN-based indoor positioning. However, KNN takes all the nearest K neighbors for calculating the estimated result, which could be improved if some selective work could be done to those neighbors beforehand. In this paper we propose a new scheme called ""cluster filtered KNN"" (CFK). CFK utilizes clustering technique to partition those neighbors into different clusters and chooses one cluster as the delegate. In the end, the final estimate can be calculated only based on the elements of the delegate. With experiments, we found that CFK does outperform KNN.","","978-1-4244-2099-5","10.1109/WOWMOM.2008.4594840","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4594840","","Distance measurement;Wireless LAN;Fingerprint recognition;Nearest neighbor searches;Databases;Wireless communication;Buildings","","92","1","19","IEEE","8 Aug 2008","23-26 June 2008","23-26 June 2008","IEEE","IEEE Conferences"
"Adaptive Path-loss Model-based Indoor Localization","S. Park; H. -S. Ahn; W. Yu","University of Science and Technology, South Korea; Department of Mechatronics, Gwangju Institute of Science and Technology, South Korea; Intelligent Robot Research Division, Electronics and Telecommunications Research Institute, South Korea",2008 Digest of Technical Papers - International Conference on Consumer Electronics,"5 Aug 2008","2008","","","1","2","In this paper, we present new received signal strength (RSS)-based indoor localization system. In indoor environment, it is not desirable to use a theoretical signal propagation path-loss model. The signal propagation is severally affected by surrounded object, especially metallic object. In order to cope with this problem, we introduce a new path-loss exponent estimation (PLE) node. This node generates a path-loss model appropriate for a given space. We then determine a mobile node's location based on the new path-loss model. Since PLE node operates in real time manner, it can robustly adapt the path-loss model for the circumstance. We evaluate our adaptive path-loss model-based localization system through actual experimental tests.","2158-4001","978-1-4244-1458-1","10.1109/ICCE.2008.4587968","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4587968","","Intelligent robots;Indoor environments;Wireless sensor networks;Mechatronics;Robustness;System testing;Hardware;Mobile robots;Manufacturing automation;Trajectory","","5","","8","IEEE","5 Aug 2008","9-13 Jan. 2008","9-13 Jan. 2008","IEEE","IEEE Conferences"
"Wireless based object tracking based on neural networks","K. Derr; M. Manic","Idaho National Laboratory, Idaho Falls, ID, USA; Department of Computer Science, University of Idaho, Idaho Falls, Idaho Falls, ID, USA",2008 3rd IEEE Conference on Industrial Electronics and Applications,"1 Aug 2008","2008","","","308","313","Location Based Services (LBS), context aware applications, and people and object tracking depend on the ability to locate mobile devices, also known as localization, in the wireless landscape. Localization enables a diverse set of applications that include, but are not limited to, vehicle guidance in an industrial environment, security monitoring, self-guided tours, personalized communications services, resource tracking, mobile commerce services, guiding emergency workers during fire emergencies, habitat monitoring, environmental surveillance, and receiving alerts. This paper presents a new neural network approach (LENSR) based on a competitive topological Counter Propagation Network (CPN) with k-nearest neighborhood vector mapping, for indoor location estimation based on received signal strength. The advantage of this approach is both speed and accuracy. The tested accuracy of the algorithm was 90.6% within 1 meter and 96.4% within 1.5 meters. Several approaches for location estimation using WLAN technology were reviewed for comparison of results.","2158-2297","978-1-4244-1717-9","10.1109/ICIEA.2008.4582530","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4582530","RSS;localization;neural network;CPN;k-nearest neighbor;signature recognition;GPS","Vectors;Mobile handsets;Estimation;Mathematical models;Wireless fidelity;Meters;Location awareness;Accuracy;Wireless communication;Neurons","","29","1","23","IEEE","1 Aug 2008","3-5 June 2008","3-5 June 2008","IEEE","IEEE Conferences"
"Composite sensor model and security agent to improve privacy of ubiquitous computing","Yusheng Xu; Zhixin Ma; Xiaoyun Chen; Lian Li","School of Information Science and Engineering, Lanzhou University, Lanzhou, Gansu, China; School of Information Science and Engineering, Lanzhou University, Lanzhou, Gansu, China; School of Information Science and Engineering, Lanzhou University, Lanzhou, Gansu, China; School of Information Science and Engineering, Lanzhou University, Lanzhou, Gansu, China",2008 First IEEE International Conference on Ubi-Media Computing,"22 Jul 2008","2008","","","159","164","with the development of electronic and networking technologies, ubiquitous computing is now an exploring focused area. Due to characteristics of ubiquitous computing, privacy and security issues are always quite challenging for application development. This paper presents a novel paradigm to enhance the privacy and security in ubiquitous environments. Unlike previous context model, the proposed composite sensor-based context model (ComSensor) captures both complicated context entities and security requirements. Security agent governs security and privacy by privacy rules defined in ComSensor. One security agent is responsible for privacy management for one context objects. Sensitive context raw data and information are kept only in distributed security agents, from which context queries are processed and context information is disclosed in different accurate levels according to privacy rules. Based on ComSensor and security agent, decentralized trust management architecture is proposed, which is appropriate for different kinds of ubiquitous applications. Examining results on a prototype show that this paradigm is scalable and runs in real-time mode.","","978-1-4244-1865-7","10.1109/UMEDIA.2008.4570883","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4570883","Keywords-ubiquitous computing;context model;composite sensor;privacy and security;privacy rule;distributed security agent","Privacy;Ubiquitous computing;Information security;Data security;Context modeling;Computer architecture;Pervasive computing;Personal digital assistants;Wireless sensor networks;Sensor systems","","","","13","IEEE","22 Jul 2008","31 July-1 Aug. 2008","31 July-1 Aug. 2008","IEEE","IEEE Conferences"
"Design and real life deployment of a pervasive monitoring system for dementia patients","F. Hanser; A. Gruenerbl; C. Rodegast; P. Lukowicz","Research Division forPervasive Health, UMIT, Austria; Research Division forPervasive Health, UMIT, Austria; Embedded Systems Laboratory, University of Passau, Germany; Embedded Systems Laboratory, University of Passau, Germany",2008 Second International Conference on Pervasive Computing Technologies for Healthcare,"22 Jul 2008","2008","","","279","280","We present the first phase of a project for monitoring elderly people suffering from dementia in the dasiareal lifepsila environment of an dasiaassisted livingpsila flat associated with a nursing home. Based on monitoring requirements derived in discussions with the nursing staff the system consists of a UBISENSE location system for monitoring location, a sound-system for monitoring vocal interaction, and the TECO dasiaParticlespsila sensor nodes mounted under the beds for sleep monitoring. In this paper we introduce the background and environment of the project, describe the requirements and the system and present some initial data collected in the first deployment period.","2153-1641","978-963-9799-15-8","10.1109/PCTHEALTH.2008.4571090","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4571090","","Patient monitoring;Dementia;Medical services;Sensor systems;Senior citizens;Biomedical monitoring;Psychology;Embedded system;Sleep;Sensor arrays","","5","","8","","22 Jul 2008","30 Jan.-1 Feb. 2008","30 Jan.-1 Feb. 2008","IEEE","IEEE Conferences"
"The Research and Geometric Analysis of Indoor Positioning Using Multiple Pseudolites Signals","H. -h. Wang; C. -r. Zhai; X. -q. Zhan; D. -e. Song","Shanghai Jiaotong University, Institute of Space Technology, Shanghai; Shanghai Jiaotong University, Institute of Space Technology, Shanghai; Shanghai Jiaotong University, Institute of Space Technology, Shanghai; Shanghai Jiaotong University, Institute of Space Technology, Shanghai",2008 Congress on Image and Signal Processing,"16 Jul 2008","2008","5","","203","207","Either as a significant augmentation of GPS system, or as an independent system for indoor positioning, pseudolites augmenting GPS technique has become an exciting technology whose potential can be explored for a wide range of positioning and navigation application. Indoor positioning using multiple pseudolites signals, however, comes up against a number of obstacles, and there are some challenging issues in research and geometry design. In this paper, by dealing with some major problems, such as dead reckoning using epoch pseudolite double difference, multipath effect and pseudolite location errors. Furthermore, by simulation and analyzing PDOP results, we figure out an optimal geometric design for indoor positioning.","","978-0-7695-3119-9","10.1109/CISP.2008.54","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4566817","GPS;Pseudolite;Indoor Positioning;PDOP","Signal analysis;Global Positioning System;Satellites;Difference equations;Signal processing;Space technology;Geometry;Dead reckoning;Solid modeling;Analytical models","","2","","6","IEEE","16 Jul 2008","27-30 May 2008","27-30 May 2008","IEEE","IEEE Conferences"
"Research on Rate Compatible Punctured Convolutional Codes Technique in OFDM-UWB Indoor Positioning System","D. Zou; X. Lu; H. Wu; J. Xu",NA; NA; NA; NA,2008 Congress on Image and Signal Processing,"16 Jul 2008","2008","2","","225","229","The rate compatible punctured convolutional code (RCPC code) is an important module in Multi-band Orthogonal Frequency Division Multiplexing Ultra Wide Band (MB-OFDM-UWB) indoor positioning system introduced in this paper as a kind of useful channel coding to offer more protection against all kinds of channel noise under indoor channel environments. In this paper, RCPC code for MB-OFDM-UWB indoor positioning system is designed. And then, two different structures for the implementations of RCPC code are presented respectively. The two different structures of RCPC Code are implementated based on Field Programmable Gate Array (FPGA) chip with the software tools of ISE Foundation and ModelSim. The simulation results show that the performance of parallel structure is better than that of  pipe line structure and that it’s convenient to implement based on a mother code rate of 1/3 the punctured convolutional code with different code rates that are needed by different modules of the OFDM-UWB indoor positioning system.","","978-0-7695-3119-9","10.1109/CISP.2008.353","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4566301","Rate Compatible Punctured Convolutional;Orthogonal Frequency Division Multiplexing;Ultra Wide Band;indoor positioning","Convolutional codes;Transmitters;Protection;Field programmable gate arrays;Ultra wideband technology;Channel coding;Working environment noise;Master-slave;Synchronization;Indoor environments","","","","9","IEEE","16 Jul 2008","27-30 May 2008","27-30 May 2008","IEEE","IEEE Conferences"
"Directory-less indoor positioning for WLAN infrastructures extended abstract","K. -H. Krempels; M. Krebs","Department of Computer Science, RWTH Aachen University, Aachen, Germany; Department of Computer Science, RWTH Aachen University, Aachen, Germany",2008 IEEE International Symposium on Consumer Electronics,"9 Jul 2008","2008","","","1","2","Existing positioning approaches do not provide the required positioning accuracy for navigation systems in indoor environments. Novel approaches are based on pseudolites (pseudo satellites) which try to emulate GPS (Global Positioning System) satellites. Thus, conventional GPS receivers could be used, but the infrastructure becomes very expensive. Other approaches are based on tagged WLAN access points or GSM (Global System for Mobile Communication) base stations with a central tag directory. When a user wants to determine its position, he queries the central server for the geo coordinate of its current access point or base station. Finally, the server delivers the corresponding coordinate. In this paper we present a directory-less approach based on broadcasted geo tags for positioning in existing WLAN infrastructures.","2159-1423","978-1-4244-2422-1","10.1109/ISCE.2008.4559559","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4559559","Indoor Positioning;WLAN","Wireless LAN;Global Positioning System;Costs;GSM;Web server;Internet;Indoor environments;Satellite broadcasting;Femtocell networks;Airports","","2","15","4","IEEE","9 Jul 2008","14-16 April 2008","14-16 April 2008","IEEE","IEEE Conferences"
"Evaluation of indoor location based on combination of AGPS/ HSGPS","A. Anwar; G. Ioannis; F. N. Pavlidou","Al_Nahrain University, Baghdad, Iraq; Informatics and Telematics Institute, Greece; Aristotle University of Thessaloniki, Greece",2008 3rd International Symposium on Wireless Pervasive Computing,"2 Jul 2008","2008","","","383","387","In this paper, the proposed system depends on the assist GPS (AGPS) idea in order to calculate the user position inside a building by using a roof-antenna (at known position) that has LOS with satellites. The antenna receives navigation data and sends it to the user using a wireless network. The distance between the user and the roof antenna is assumed less than 300m. In this case, the time delay between them is approximately equal to 1 Clear/Acquisition (C/A) code chip period, and it is detected by using autocorrelation with error in cm. In the simulations, real data from a GPS receiver were used. The effect of Geometric Dilution Of Precision (GDOP) on user position calculation is discussed for different GPS times, satellite numbers and combinations of them. The error in user position calculation is directly proportional to GDOP, which is decreased when the number of satellites is increased. GDOP also increases when the user clock bias error is increased, especially when the number of satellites is less than 5; yet, it is not affected by the user position. Generally, the error in user position estimation using this method is small and acceptable for most indoor applications.","","978-1-4244-1652-3","10.1109/ISWPC.2008.4556235","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4556235","","Global Positioning System;Satellite antennas;Receiving antennas;Wireless networks;Satellite navigation systems;Degradation;Transmitting antennas;Delay effects;Autocorrelation;Repeaters","","9","1","5","IEEE","2 Jul 2008","7-9 May 2008","7-9 May 2008","IEEE","IEEE Conferences"
"Seamless mobile robot localization service framework for integrated localization systems","J. Kang; D. Kim; E. Kim; Y. Kim; S. -e. Yoo; D. Wi","Department of Computer Science Engineering, Information and Communications University, Daejeon, Korea; Department of Computer Science Engineering, Information and Communications University, Daejeon, Korea; Department of Computer Science Engineering, Information and Communications University, Daejeon, Korea; Department of Computer Science Engineering, Information and Communications University, Daejeon, Korea; Department of Computer Science Engineering, Information and Communications University, Daejeon, Korea; Department of Electronics and Computer Engineering, Chonnam National University, Gwangju, Korea",2008 3rd International Symposium on Wireless Pervasive Computing,"2 Jul 2008","2008","","","175","179","According to the importance as one of the most basic preconditions for autonomy of mobile robots, efforts to provide global localization services continuously without loss have been advanced so far, and with current trends toward indoor service robots, not only outdoor but also indoor global localization is highly demanded. However, none of existing localization systems guarantees seamless and transparent global localization services regardless of indoor and outdoor. In this paper, we propose integrated localization service framework for mobile robots to address seamless global localization services. Our key considerations for the proposed framework are seamlessness by applying a new localization method and transparency by designing new architecture of fusion. We also implement integrated localization system by embodying the proposed framework based on RF technologies, and show that it achieves reasonable localization accuracy compared to other existing localization systems as addressing seamlessness and transparency.","","978-1-4244-1652-3","10.1109/ISWPC.2008.4556191","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4556191","Framework;Localization;Seamless;Mobile Robot;Wireless Sensor Networks","Mobile robots;Service robots;Robot sensing systems;Radio frequency;Computer vision;Space technology;Real time systems;Embedded system;Laboratories;Computer science","","3","","12","IEEE","2 Jul 2008","7-9 May 2008","7-9 May 2008","IEEE","IEEE Conferences"
